soc_code,raw_aei_score,mean_importance,std_importance,high_importance_count,mean_level,weighted_exposure_index,aei_score,risk_band,aioe_title,aioe_target,occupation_title,description
49-2091,0.5511301337569682,0.4038461538461538,0.1961938451809277,10,0.4147435897435897,0.5511301337569682,0.4398858942026658,Yellow,Avionics Technicians,-0.1728535,Avionics Technicians,"Install, inspect, test, adjust, or repair avionics equipment, such as radar, radio, navigation, and missile control systems in aircraft or space vehicles."
49-2092,0.5244734803567898,0.4621634615384615,0.1434441792486952,6,0.4611217948717948,0.5244734803567898,0.3076992106634476,Green,"Electric Motor, Power Tool, and Related Repairers",-0.8106341,"Electric Motor, Power Tool, and Related Repairers","Repair, maintain, or install electric motors, wiring, or switches."
49-2093,0.5237155032275608,0.3942307692307692,0.1737762100851366,4,0.3950641025641025,0.5237155032275608,0.3039405061701564,Green,"Electrical and Electronics Installers and Repairers, Transportation Equipment",-0.8303875,"Electrical and Electronics Installers and Repairers, Transportation Equipment","Install, adjust, or maintain mobile electronics communication equipment, including sound, sonar, security, navigation, and surveillance systems on trains, watercraft, or other mobile equipment."
49-2094,0.5405771890239985,0.4300480769230769,0.1799308761505587,8,0.4567628205128204,0.5405771890239985,0.3875552904737454,Yellow,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",-0.4632031,"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Repair, test, adjust, or install electronic equipment, such as industrial controls, transmitters, and antennas."
49-2095,0.5354260140908234,0.4264903846153846,0.1561628263611544,7,0.4298717948717948,0.5354260140908234,0.3620113213743751,Yellow,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",-0.5522636,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Inspect, test, repair, or maintain electrical equipment in generating stations, substations, and in-service relays."
49-2096,0.5275043501523288,0.4464423076923077,0.1733453612110623,12,0.4359294871794871,0.5275043501523288,0.3227288777599486,Green,"Electronic Equipment Installers and Repairers, Motor Vehicles",-0.7915968,"Electronic Equipment Installers and Repairers, Motor Vehicles","Install, diagnose, or repair communications, sound, security, or navigation equipment in motor vehicles."
49-2097,0.5357126353120276,0.4114903846153846,0.1501414852464369,4,0.4130448717948717,0.5357126353120276,0.3634326366495588,Yellow,Electronic Home Entertainment Equipment Installers and Repairers,-0.571284,Audiovisual Equipment Installers and Repairers,"Install, repair, or adjust audio or television receivers, stereo systems, camcorders, video systems, or other electronic entertainment equipment in homes or other venues. May perform routine maintenance."
49-2098,0.5292552171772615,0.4096153846153846,0.1533437639904249,4,0.4085576923076923,0.5292552171772615,0.3314111868956667,Yellow,Security and Fire Alarm Systems Installers,-0.6926484,Security and Fire Alarm Systems Installers,"Install, program, maintain, and repair security and fire alarm wiring and equipment. Ensure that work is in accordance with relevant codes."
49-3011,0.5283257549779875,0.5210576923076923,0.1758329937877816,16,0.5183333333333333,0.5283257549779875,0.3268021114895138,Green,Aircraft Mechanics and Service Technicians,-0.6551197,Aircraft Mechanics and Service Technicians,"Diagnose, adjust, repair, or overhaul aircraft engines and assemblies, such as hydraulic and pneumatic systems."
49-3021,0.5070266225549644,0.4302403846153846,0.1182711030949663,1,0.4411538461538462,0.5070266225549644,0.2211826387449267,Green,Automotive Body and Related Repairers,-1.180589,Automotive Body and Related Repairers,Repair and refinish automotive vehicle bodies and straighten vehicle frames.
49-3022,0.5101644488554978,0.3654326923076923,0.1336559098715419,1,0.3754487179487179,0.5101644488554978,0.2367426884617027,Green,Automotive Glass Installers and Repairers,-1.202285,Automotive Glass Installers and Repairers,Replace or repair broken windshields and window glass in motor vehicles.
49-3023,0.5216408198134997,0.4731249999999999,0.1423084152431598,8,0.467051282051282,0.5216408198134997,0.293652436029412,Green,Automotive Service Technicians and Mechanics,-0.9547055,Automotive Service Technicians and Mechanics,"Diagnose, adjust, repair, or overhaul automotive vehicles."
49-3031,0.511481076595267,0.4644230769230769,0.1574806363638482,10,0.4666666666666667,0.511481076595267,0.2432716646149754,Green,Bus and Truck Mechanics and Diesel Engine Specialists,-1.010472,Bus and Truck Mechanics and Diesel Engine Specialists,"Diagnose, adjust, repair, or overhaul buses and trucks, or maintain and repair any type of diesel engines. Includes mechanics working primarily with automobile or marine diesel engines."
49-3041,0.5164851722097366,0.5067307692307692,0.1580111829480799,12,0.4835897435897436,0.5164851722097366,0.2680862875708132,Green,Farm Equipment Mechanics,-1.20703,Farm Equipment Mechanics and Service Technicians,"Diagnose, adjust, repair, or overhaul farm machinery and vehicles, such as tractors, harvesters, dairy equipment, and irrigation systems."
49-3042,0.509735376683888,0.5025961538461539,0.1328772483240526,9,0.5097435897435898,0.509735376683888,0.2346149784857876,Green,"Mobile Heavy Equipment Mechanics, Except Engines",-1.169815,"Mobile Heavy Equipment Mechanics, Except Engines","Diagnose, adjust, repair, or overhaul mobile mechanical, hydraulic, and pneumatic equipment, such as cranes, bulldozers, graders, and conveyors, used in construction, logging, and mining."
49-3043,0.5012978606839554,0.4711538461538461,0.1408112538137606,10,0.4702884615384616,0.5012978606839554,0.1927744953389904,Green,Rail Car Repairers,-1.448102,Rail Car Repairers,"Diagnose, adjust, repair, or overhaul railroad rolling stock, mine cars, or mass transit rail cars."
49-3051,0.5213442083493645,0.4332692307692308,0.1603554098434578,8,0.4268589743589743,0.5213442083493645,0.2921815805114611,Green,Motorboat Mechanics,-0.8863602,Motorboat Mechanics and Service Technicians,Repair and adjust electrical and mechanical equipment of inboard or inboard-outboard boat engines.
49-3052,0.5238515606819492,0.4386057692307692,0.1786636212940577,10,0.4319551282051282,0.5238515606819492,0.3046151964021369,Green,Motorcycle Mechanics,-0.763721,Motorcycle Mechanics,"Diagnose, adjust, repair, or overhaul motorcycles, scooters, mopeds, dirt bikes, or similar motorized vehicles."
49-3053,0.5219476251145216,0.415673076923077,0.1506644721973424,5,0.4153525641025641,0.5219476251145216,0.2951738413845968,Green,Outdoor Power Equipment and Other Small Engine Mechanics,-0.8941408,Outdoor Power Equipment and Other Small Engine Mechanics,"Diagnose, adjust, repair, or overhaul small engines used to power lawn mowers, chain saws, recreational sporting equipment, and related equipment."
49-3091,0.5216996651784079,0.4111538461538461,0.180996331304536,9,0.3789102564102564,0.5216996651784079,0.2939442421129474,Green,Bicycle Repairers,-0.9226068,Bicycle Repairers,Repair and service bicycles.
49-3092,0.5234527382966224,0.4151442307692307,0.1617409977656259,7,0.4302243589743589,0.5234527382966224,0.3026374909622939,Green,Recreational Vehicle Service Technicians,-0.9244052,Recreational Vehicle Service Technicians,"Diagnose, inspect, adjust, repair, or overhaul recreational vehicles including travel trailers. May specialize in maintaining gas, electrical, hydraulic, plumbing, or chassis/towing systems as well as repairing generators, appliances, and interior components. Includes workers who perform customized van conversions."
49-3093,0.4974378285282068,0.4046153846153846,0.1338425185009334,4,0.3876602564102564,0.4974378285282068,0.1736331259644038,Green,Tire Repairers and Changers,-1.550724,Tire Repairers and Changers,Repair and replace tires.
49-9011,0.5027672935482569,0.4464903846153846,0.1414874237598597,5,0.4346474358974359,0.5027672935482569,0.2000612111205837,Green,Mechanical Door Repairers,-1.383152,Mechanical Door Repairers,"Install, service, or repair automatic door mechanisms and hydraulic doors. Includes garage door mechanics."
49-9012,0.5266897689538919,0.4193269230769231,0.1446175783465395,4,0.4221474358974359,0.5266897689538919,0.3186894814607096,Green,"Control and Valve Installers and Repairers, Except Mechanical Door",-0.7606913,"Control and Valve Installers and Repairers, Except Mechanical Door","Install, repair, and maintain mechanical regulating and controlling devices, such as electric meters, gas regulators, thermostats, safety and flow valves, and other mechanical governors."
49-9021,0.5188723990344938,0.462548076923077,0.1414425768474572,9,0.4735576923076923,0.5188723990344938,0.2799242175646212,Green,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",-0.8491117,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Install or repair heating, central air conditioning, HVAC, or refrigeration systems, including oil burners, hot-air furnaces, and heating stoves."
49-9031,0.5204898389223654,0.4296634615384616,0.1605749693931963,7,0.4209935897435897,0.5204898389223654,0.2879448798507718,Green,Home Appliance Repairers,-0.9703799,Home Appliance Repairers,"Repair, adjust, or install all types of electric or gas household appliances, such as refrigerators, washers, dryers, and ovens."
49-9041,0.5129466599327059,0.4766826923076923,0.1465499656761071,10,0.4817628205128205,0.5129466599327059,0.2505392911215007,Green,Industrial Machinery Mechanics,-1.133177,Industrial Machinery Mechanics,"Repair, install, adjust, or maintain industrial production and processing machinery or refinery and pipeline distribution systems. May also install, dismantle, or move machinery and heavy equipment according to plans."
49-9043,0.51681847293099,0.4086538461538461,0.1399925256569757,2,0.4094230769230769,0.51681847293099,0.2697390800763958,Green,"Maintenance Workers, Machinery",-0.9735492,"Maintenance Workers, Machinery","Lubricate machinery, change parts, or perform other routine machinery maintenance."
49-9044,0.5049242194965754,0.5016826923076922,0.1508056153335768,12,0.4919871794871794,0.5049242194965754,0.210757110694609,Green,Millwrights,-1.266085,Millwrights,"Install, dismantle, or move machinery and heavy equipment according to layout plans, blueprints, or other drawings."
49-9045,0.5084037818364777,0.412451923076923,0.1438728080569433,3,0.4103205128205128,0.5084037818364777,0.228011782501107,Green,"Refractory Materials Repairers, Except Brickmasons",-1.237463,"Refractory Materials Repairers, Except Brickmasons","Build or repair equipment such as furnaces, kilns, cupolas, boilers, converters, ladles, soaking pits, and ovens, using refractory materials."
49-9051,0.5090076715069829,0.478076923076923,0.1568912257327208,11,0.4700961538461538,0.5090076715069829,0.2310063884469208,Green,Electrical Power-Line Installers and Repairers,-1.081398,Electrical Power-Line Installers and Repairers,Install or repair cables or wires used in electrical power or distribution systems. May erect poles and light or heavy duty transmission towers.
49-9052,0.5132993474234869,0.4249519230769231,0.130128603795019,3,0.4275,0.5132993474234869,0.2522882199548477,Green,Telecommunications Line Installers and Repairers,-1.083883,Telecommunications Line Installers and Repairers,"Install and repair telecommunications cable, including fiber optics."
49-9061,0.5749272008907786,0.3264903846153846,0.2217965082732415,3,0.3378525641025641,0.5749272008907786,0.5578922821447275,Yellow,Camera and Photographic Equipment Repairers,0.0546422,Camera and Photographic Equipment Repairers,"Repair and adjust cameras and photographic equipment, including commercial video and motion picture camera equipment."
49-9062,0.5374194070875071,0.4177884615384615,0.1483682932856231,3,0.434775641025641,0.5374194070875071,0.3718962834986967,Yellow,Medical Equipment Repairers,-0.2768838,Medical Equipment Repairers,"Test, adjust, or repair biomedical or electromedical equipment."
49-9063,0.5360517892672271,0.4254326923076922,0.1959202275849103,10,0.4219871794871794,0.5360517892672271,0.3651144545384737,Yellow,Musical Instrument Repairers and Tuners,-0.5306271,Musical Instrument Repairers and Tuners,"Repair percussion, stringed, reed, or wind instruments. May specialize in one area, such as piano tuning."
49-9064,0.5660173145170587,0.3257692307692308,0.2300897834464962,5,0.3269551282051282,0.5660173145170587,0.5137093791834194,Yellow,Watch Repairers,-0.2123996,Watch and Clock Repairers,"Repair, clean, and adjust mechanisms of timing instruments, such as watches and clocks. Includes watchmakers, watch technicians, and mechanical timepiece repairers."
49-9071,0.5155610006049246,0.455625,0.1464965660776696,5,0.4515705128205128,0.5155610006049246,0.2635034474960576,Green,"Maintenance and Repair Workers, General",-1.014408,"Maintenance and Repair Workers, General","Perform work involving the skills of two or more maintenance or craft occupations to keep machines, mechanical equipment, or the structure of a building in repair. Duties may involve pipe fitting; HVAC maintenance; insulating; welding; machining; carpentry; repairing electrical or mechanical equipment; installing, aligning, and balancing new equipment; and repairing buildings, floors, or stairs."
49-9081,0.5150854998539792,0.4709134615384615,0.1448215846614766,7,0.4823717948717948,0.5150854998539792,0.2611455045711044,Green,Wind Turbine Service Technicians,-0.9709935,Wind Turbine Service Technicians,"Inspect, diagnose, adjust, or repair wind turbines. Perform maintenance on wind turbine equipment including resolving electrical, mechanical, and hydraulic malfunctions."
49-9091,0.5260892538267262,0.3792307692307692,0.1497404113771452,2,0.3730128205128205,0.5260892538267262,0.3157116094119014,Green,"Coin, Vending, and Amusement Machine Servicers and Repairers",-0.7233995,"Coin, Vending, and Amusement Machine Servicers and Repairers","Install, service, adjust, or repair coin, vending, or amusement machines including video games, juke boxes, pinball machines, or slot machines."
49-9092,0.5120667901299887,0.5171634615384616,0.1494934493008346,14,0.498301282051282,0.5120667901299887,0.246176137599509,Green,Commercial Divers,-1.102728,Commercial Divers,"Work below surface of water, using surface-supplied air or scuba equipment to inspect, repair, remove, or install equipment and structures. May use a variety of power and hand tools, such as drills, sledgehammers, torches, and welding equipment. May conduct tests or experiments, rig explosives, or photograph structures or marine life."
49-9094,0.5225289164521811,0.4242307692307692,0.1623362964722857,7,0.4113782051282051,0.5225289164521811,0.298056385301185,Green,Locksmiths and Safe Repairers,-0.8657498,Locksmiths and Safe Repairers,"Repair and open locks, make keys, change locks and safe combinations, and install and repair safes."
49-9095,0.4999613605424849,0.5637980769230769,0.1327439396945903,17,0.5208653846153847,0.4999613605424849,0.1861469746746935,Green,Manufactured Building and Mobile Home Installers,-1.414062,Manufactured Building and Mobile Home Installers,Move or install mobile homes or prefabricated buildings.
49-9096,0.5092846237461732,0.4291346153846154,0.1432123445832294,1,0.4382051282051282,0.5092846237461732,0.2323797565681075,Green,Riggers,-1.221519,Riggers,"Set up or repair rigging for construction projects, manufacturing plants, logging yards, ships and shipyards, or for the entertainment industry."
49-9097,0.5209414071026781,0.4637980769230769,0.1466283570605239,10,0.4655448717948717,0.5209414071026781,0.2901841444445401,Green,Signal and Track Switch Repairers,-0.858221,Signal and Track Switch Repairers,"Install, inspect, test, maintain, or repair electric gate crossings, signals, signal equipment, track switches, section lines, or intercommunications systems within a railroad system."
49-9098,0.4987265589566849,0.4152403846153846,0.1341177230317519,4,0.4219551282051282,0.4987265589566849,0.180023763182032,Green,"Helpers--Installation, Maintenance, and Repair Workers",-1.346555,"Helpers--Installation, Maintenance, and Repair Workers","Help installation, maintenance, and repair workers in maintenance, parts replacement, and repair of vehicles, industrial machinery, and electrical and electronic equipment. Perform duties such as furnishing tools, materials, and supplies to other workers; cleaning work area, machines, and tools; and holding materials or tools for other workers."
49-9099,0.5307588752717795,0.4559615384615385,0.1318943370231004,4,0.474326923076923,0.5307588752717795,0.3388676208938628,Yellow,"Installation, Maintenance, and Repair Workers, All Other",-0.5900791,"Installation, Maintenance, and Repair Workers, All Other","All installation, maintenance, and repair workers not listed separately."
51-1011,0.5550502795111412,0.4199038461538462,0.1843310384868021,9,0.4263141025641025,0.5550502795111412,0.4593253586566323,Yellow,First-Line Supervisors/Managers of Production and Operating Workers,-0.0845282,First-Line Supervisors of Production and Operating Workers,"Directly supervise and coordinate the activities of production and operating workers, such as inspectors, precision workers, machine setters and operators, assemblers, fabricators, and plant and system operators. Excludes team or work leaders."
51-2011,0.5199621045222584,0.4249038461538461,0.1333274767756009,3,0.4455448717948718,0.5199621045222584,0.2853279174327049,Green,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",-0.8684706,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","Assemble, fit, fasten, and install parts of airplanes, space vehicles, or missiles, such as tails, wings, fuselage, bulkheads, stabilizers, landing gear, rigging and control equipment, or heating and ventilating systems."
51-2021,0.5268347444922485,0.3396153846153846,0.1584942819338651,1,0.3295833333333333,0.5268347444922485,0.3194083952463971,Green,"Coil Winders, Tapers, and Finishers",-0.8289722,"Coil Winders, Tapers, and Finishers","Wind wire coils used in electrical components, such as resistors and transformers, and in electrical equipment and instruments, such as field cores, bobbins, armature cores, electrical motors, generators, and control equipment."
51-2022,0.5359395420937512,0.3580288461538461,0.1848537687423504,3,0.3641346153846153,0.5359395420937512,0.3645578362197491,Yellow,Electrical and Electronic Equipment Assemblers,-0.6248807,Electrical and Electronic Equipment Assemblers,"Assemble or modify electrical or electronic equipment, such as computers, test equipment telemetering systems, electric motors, and batteries."
51-2023,0.539067077499615,0.3556730769230769,0.1892717696603139,4,0.3482051282051281,0.539067077499615,0.3800668548030743,Yellow,Electromechanical Equipment Assemblers,-0.4977276,Electromechanical Equipment Assemblers,"Assemble or modify electromechanical equipment or devices, such as servomechanisms, gyros, dynamometers, magnetic drums, tape drives, brakes, control linkage, actuators, and appliances."
51-2031,0.5181134159684542,0.4049038461538461,0.1488888267467209,3,0.4123076923076922,0.5181134159684542,0.2761605247688282,Green,Engine and Other Machine Assemblers,-0.9561453,Engine and Other Machine Assemblers,"Construct, assemble, or rebuild machines, such as engines, turbines, and similar equipment used in such industries as construction, extraction, textiles, and paper manufacturing."
51-2041,0.5118022333537446,0.3712980769230769,0.1229513397934872,0,0.3724358974358974,0.5118022333537446,0.2448642368768439,Green,Structural Metal Fabricators and Fitters,-1.076307,Structural Metal Fabricators and Fitters,"Fabricate, position, align, and fit parts of structural metal products."
51-2092,0.5243984260972471,0.3766826923076923,0.1566591475723634,1,0.381826923076923,0.5243984260972471,0.307327026897335,Green,Team Assemblers,-0.8305441,Team Assemblers,"Work as part of a team having responsibility for assembling an entire product or component of a product. Team assemblers can perform all tasks conducted by the team in the assembly process and rotate through all or most of them, rather than being assigned to a specific task on a permanent basis. May participate in making management decisions affecting the work. Includes team leaders who work as part of the team."
51-3011,0.5402678681204522,0.3514423076923076,0.173481045295799,1,0.3389423076923077,0.5402678681204522,0.3860214105911017,Yellow,Bakers,-0.3852989,Bakers,"Mix and bake ingredients to produce breads, rolls, cookies, cakes, pies, pastries, or other baked goods."
51-3021,0.5172948190091716,0.3960096153846154,0.1423939746737149,2,0.378974358974359,0.5172948190091716,0.2721012148630272,Green,Butchers and Meat Cutters,-0.9709924,Butchers and Meat Cutters,"Cut, trim, or prepare consumer-sized portions of meat for use or sale in retail establishments."
51-3022,0.5139097381937053,0.368798076923077,0.135970089690148,0,0.3624679487179487,0.5139097381937053,0.2553150639613643,Green,"Meat, Poultry, and Fish Cutters and Trimmers",-1.10563,"Meat, Poultry, and Fish Cutters and Trimmers","Use hands or hand tools to perform routine cutting and trimming of meat, poultry, and seafood."
51-3023,0.4874748853314908,0.328125,0.1585495492230221,1,0.3012820512820512,0.4874748853314908,0.1242282588307562,Green,Slaughterers and Meat Packers,-1.834668,Slaughterers and Meat Packers,"Perform nonroutine or precision functions involving the preparation of large portions of meat. Work may include specialized slaughtering tasks, cutting standard or premium cuts of meat for marketing, making sausage, or wrapping meats. Work typically occurs in slaughtering, meat packing, or wholesale establishments."
51-3091,0.526615008436387,0.3790384615384615,0.1601647083031153,1,0.3865705128205128,0.526615008436387,0.3183187543210237,Green,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",-0.758859,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","Operate or tend food or tobacco roasting, baking, or drying equipment, including hearth ovens, kiln driers, roasters, char kilns, and vacuum drying equipment."
51-3092,0.5394045758495583,0.3636538461538461,0.1461587083417636,2,0.3669551282051282,0.5394045758495583,0.3817404627728826,Yellow,Food Batchmakers,-0.3791114,Food Batchmakers,Set up and operate equipment that mixes or blends ingredients used in the manufacturing of food products. Includes candy makers and cheese makers.
51-3093,0.5281707789521062,0.3564423076923076,0.1524452217222392,1,0.3526282051282051,0.5281707789521062,0.3260336066595263,Green,Food Cooking Machine Operators and Tenders,-0.5559894,Food Cooking Machine Operators and Tenders,"Operate or tend cooking equipment, such as steam cooking vats, deep fry cookers, pressure cookers, kettles, and boilers, to prepare food products."
51-4021,0.5059849371360114,0.4339903846153846,0.1365293364433193,4,0.4242628205128205,0.5059849371360114,0.2160170638036388,Green,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",-1.234352,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to extrude or draw thermoplastic or metal materials into tubes, rods, hoses, wire, bars, or structural shapes."
51-4022,0.5259524609137072,0.3930288461538461,0.1336353838556629,1,0.4001282051282052,0.5259524609137072,0.3150332721415697,Green,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",-0.8046677,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend forging machines to taper, shape, or form metal or plastic parts."
51-4023,0.5156469441525382,0.4679326923076923,0.1554892036112738,8,0.4504166666666667,0.5156469441525382,0.2639296297463231,Green,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",-1.08921,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to roll steel or plastic forming bends, beads, knurls, rolls, or plate, or to flatten, temper, or reduce gauge of material."
51-4031,0.5186178867610967,0.4002403846153846,0.150739402787693,3,0.4106730769230769,0.5186178867610967,0.2786621261521948,Green,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",-1.036569,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to saw, cut, shear, slit, punch, crimp, notch, bend, or straighten metal or plastic material."
51-4032,0.5279703578061089,0.4091826923076923,0.1381235603720967,1,0.4075,0.5279703578061089,0.3250397457197156,Green,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-0.7598132,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend drilling machines to drill, bore, ream, mill, or countersink metal or plastic work pieces."
51-4033,0.5184826106961555,0.4275,0.1689652766277212,7,0.4085576923076923,0.5184826106961555,0.2779913107231776,Green,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-0.9901662,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend grinding and related tools that remove excess material or burrs from surfaces, sharpen edges or corners, or buff, hone, or polish metal or plastic work pieces."
51-4034,0.515841187336542,0.3928846153846154,0.1416303741996314,3,0.38375,0.515841187336542,0.264892855021008,Green,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-1.06734,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend lathe and turning machines to turn, bore, thread, form, or face metal or plastic materials, such as wire, rod, or bar stock."
51-4035,0.521013932297823,0.401875,0.1453704488606978,2,0.3950320512820513,0.521013932297823,0.2905437869276124,Green,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",-0.8703219,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend milling or planing machines to mill, plane, shape, groove, or profile metal or plastic work pieces."
51-4041,0.5224690216681013,0.4246153846153847,0.1350293945988484,4,0.438974358974359,0.5224690216681013,0.2977593752920905,Green,Machinists,-0.8675535,Machinists,"Set up and operate a variety of machine tools to produce precision parts and instruments out of metal. Includes precision instrument makers who fabricate, modify, or repair mechanical instruments. May also fabricate and modify parts to make or repair machine tools or maintain industrial machines, applying knowledge of mechanics, mathematics, metal properties, layout, and machining procedures."
51-4051,0.5113820464373994,0.4585576923076923,0.1337151513642865,6,0.441602564102564,0.5113820464373994,0.2427805876616022,Green,Metal-Refining Furnace Operators and Tenders,-1.167465,Metal-Refining Furnace Operators and Tenders,"Operate or tend furnaces, such as gas, oil, coal, electric-arc or electric induction, open-hearth, or oxygen furnaces, to melt and refine metal before casting or to produce specified types of steel."
51-4052,0.5146071525245446,0.3876923076923076,0.1353470902591886,3,0.4018589743589744,0.5146071525245446,0.2587734458543346,Green,"Pourers and Casters, Metal",-1.00914,"Pourers and Casters, Metal",Operate hand-controlled mechanisms to pour and regulate the flow of molten metal into molds to produce castings or ingots.
51-4061,0.5235197209637384,0.4399519230769231,0.161029538747307,8,0.4250961538461538,0.5235197209637384,0.3029696488100086,Green,"Model Makers, Metal and Plastic",-0.7421977,"Model Makers, Metal and Plastic","Set up and operate machines, such as lathes, milling and engraving machines, and jig borers to make working models of metal or plastic objects. Includes template makers."
51-4062,0.5315733539136797,0.3911057692307692,0.1420019792922834,2,0.3965064102564102,0.5315733539136797,0.3429065086293201,Yellow,"Patternmakers, Metal and Plastic",-0.6131331,"Patternmakers, Metal and Plastic","Lay out, machine, fit, and assemble castings and parts to metal or plastic foundry patterns, core boxes, or match plates."
51-4071,0.4932911182289859,0.3929807692307692,0.1419792155991213,4,0.369326923076923,0.4932911182289859,0.153070159044923,Green,Foundry Mold and Coremakers,-1.740349,Foundry Mold and Coremakers,Make or form wax or sand cores or molds used in the production of metal castings in foundries.
51-4072,0.5114824942822008,0.429375,0.1426352772070134,2,0.4177564102564102,0.5114824942822008,0.243278694729794,Green,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",-1.146139,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend metal or plastic molding, casting, or coremaking machines to mold or cast metal or thermoplastic parts or products."
51-4081,0.5274162390651718,0.4302884615384615,0.1591565189092555,5,0.4234615384615384,0.5274162390651718,0.3222919469787484,Green,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",-0.74266,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend more than one type of cutting or forming machine tool or robot."
51-4111,0.5317678501161525,0.3989423076923077,0.156561040337093,3,0.4187179487179487,0.5317678501161525,0.3438709885878463,Yellow,Tool and Die Makers,-0.5317897,Tool and Die Makers,"Analyze specifications, lay out metal stock, set up and operate machine tools, and fit and assemble parts to make and repair dies, cutting tools, jigs, fixtures, gauges, and machinists' hand tools."
51-4121,0.5160667880189022,0.3737499999999999,0.1242659821259442,1,0.3938461538461538,0.5160667880189022,0.2660115778238174,Green,"Welders, Cutters, Solderers, and Brazers",-1.197596,"Welders, Cutters, Solderers, and Brazers","Use hand-welding, flame-cutting, hand-soldering, or brazing equipment to weld or join metal components or to fill holes, indentations, or seams of fabricated metal products."
51-4122,0.5180237983254243,0.4006730769230769,0.1386331343063476,2,0.3918269230769231,0.5180237983254243,0.2757161231839452,Green,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",-1.002411,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","Set up, operate, or tend welding, soldering, or brazing machines or robots that weld, braze, solder, or heat treat metal products, components, or assemblies. Includes workers who operate laser cutters or laser-beam machines."
51-4191,0.511598056434888,0.4577884615384615,0.1420134054067918,6,0.4415064102564102,0.511598056434888,0.2438517515751917,Green,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",-1.092486,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend heating equipment, such as heat-treating furnaces, flame-hardening machines, induction machines, soaking pits, or vacuum equipment to temper, harden, anneal, or heat treat metal or plastic objects."
51-4192,0.5280929741881808,0.4127403846153846,0.1556621369701819,5,0.4081730769230769,0.5280929741881808,0.3256477835198977,Green,"Lay-Out Workers, Metal and Plastic",-0.7221353,"Layout Workers, Metal and Plastic","Lay out reference points and dimensions on metal or plastic stock or workpieces, such as sheets, plates, tubes, structural shapes, castings, or machine parts, for further processing. Includes shipfitters."
51-4193,0.5222272597085813,0.3802884615384615,0.1487914169117504,0,0.3885897435897436,0.5222272597085813,0.2965605109352214,Green,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",-0.8999876,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend plating machines to coat metal or plastic products with chromium, zinc, copper, cadmium, nickel, or other metal to protect or decorate surfaces. Typically, the product being coated is immersed in molten metal or an electrolytic solution."
51-4194,0.5241528772853936,0.4228365384615384,0.1750084233590096,5,0.4110576923076923,0.5241528772853936,0.3061093840597803,Green,"Tool Grinders, Filers, and Sharpeners",-0.8809238,"Tool Grinders, Filers, and Sharpeners","Perform precision smoothing, sharpening, polishing, or grinding of metal objects."
